ano,area,tipoviolencia,sexo,nocasos,poblacion,tasa
2018,Bosa,Fisica,Mujer,630,386336,1631
2018,Kennedy,Fisica,Mujer,773,629715,1228
2018,Fontib?n,Fisica,Mujer,227,223980,1013
2018,Engativ?,Fisica,Mujer,514,458421,1121
2018,Suba,Fisica,Mujer,782,688555,1136
2018,Barrios Unidos,Fisica,Mujer,91,133823,68
2018,Teusaquillo,Fisica,Mujer,87,73454,1184
2018,Los M?rtires,Fisica,Mujer,91,45901,1983
2018,Antonio Nari?o,Fisica,Mujer,74,55427,1335
2018,Puente Aranda,Fisica,Mujer,185,109526,1689
2018,La Candelaria,Fisica,Mujer,21,10270,2045
2018,Rafael Uribe Uribe,Fisica,Mujer,385,177753,2166
2018,Ciudad Bol?var,Fisica,Mujer,693,383066,1809
2018,Sumapaz,Fisica,Mujer,11,3706,2968
2018,Distrito,Fisica,Mujer,5990,4217198,142
2018,Usaqu?n,Sexual,Mujer,216,254310,849
2018,Chapinero,Sexual,Mujer,75,65600,1143
2018,Santa Fe,Sexual,Mujer,104,46438,224
2018,San Crist?bal,Sexual,Mujer,353,201727,175
2018,Usme,Sexual,Mujer,470,175249,2682
2018,Tunjuelito,Sexual,Mujer,165,93941,1756
2018,Bosa,Sexual,Mujer,772,386336,1998
2018,Kennedy,Sexual,Mujer,741,629715,1177
2018,Fontib?n,Sexual,Mujer,215,223980,96
2018,Engativ?,Sexual,Mujer,421,458421,918
2018,Suba,Sexual,Mujer,531,688555,771
2018,Barrios Unidos,Sexual,Mujer,67,133823,501
2018,Teusaquillo,Sexual,Mujer,61,73454,83
2018,Los M?rtires,Sexual,Mujer,65,45901,1416
2018,Antonio Nari?o,Sexual,Mujer,56,55427,101
2018,Puente Aranda,Sexual,Mujer,165,109526,1506
2018,La Candelaria,Sexual,Mujer,24,10270,2337
2018,Rafael Uribe Uribe,Sexual,Mujer,327,177753,184
2018,Ciudad Bol?var,Sexual,Mujer,881,383066,230
2018,Sumapaz,Sexual,Mujer,13,3706,3508
2018,Distrito,Sexual,Mujer,5731,4217198,1359
2018,Usaqu?n,Economica,Mujer,40,254310,157
2018,Chapinero,Economica,Mujer,15,65600,229
2018,Santa Fe,Economica,Mujer,20,46438,431
2018,San Crist?bal,Economica,Mujer,42,201727,208
2018,Usme,Economica,Mujer,41,175249,234
2018,Tunjuelito,Economica,Mujer,11,93941,117
2018,Bosa,Economica,Mujer,127,386336,329
2018,Kennedy,Economica,Mujer,88,629715,14
2018,Fontib?n,Economica,Mujer,32,223980,143
2018,Engativ?,Economica,Mujer,60,458421,131
2018,Suba,Economica,Mujer,53,688555,77
2018,Barrios Unidos,Economica,Mujer,18,133823,135
2018,Teusaquillo,Economica,Mujer,6,73454,82
2018,Los M?rtires,Economica,Mujer,10,45901,218
2018,Antonio Nari?o,Economica,Mujer,14,55427,253
2018,Puente Aranda,Economica,Mujer,26,109526,237
2018,La Candelaria,Economica,Mujer,2,10270,195
2018,Rafael Uribe Uribe,Economica,Mujer,37,177753,208
2018,Ciudad Bol?var,Economica,Mujer,63,383066,164
2018,Sumapaz,Economica,Mujer,2,3706,54
2018,Distrito,Economica,Mujer,707,4217198,168
2018,Usaqu?n,Negligencia ,Mujer,288,254310,1132
2018,Chapinero,Negligencia ,Mujer,91,65600,1387
2018,Santa Fe,Negligencia ,Mujer,295,46438,6353
2018,San Crist?bal,Negligencia ,Mujer,819,201727,406
2018,Usme,Negligencia ,Mujer,876,175249,4999
2018,Tunjuelito,Negligencia ,Mujer,252,93941,2683
2018,Bosa,Negligencia ,Mujer,1233,386336,3192
2018,Kennedy,Negligencia ,Mujer,918,629715,1458
2018,Fontib?n,Negligencia ,Mujer,223,223980,996
2018,Engativ?,Negligencia ,Mujer,457,458421,997
2018,Suba,Negligencia ,Mujer,808,688555,1173
2018,Barrios Unidos,Negligencia ,Mujer,93,133823,695
2018,Teusaquillo,Negligencia ,Mujer,82,73454,1116
2018,Los M?rtires,Negligencia ,Mujer,238,45901,5185
2018,Antonio Nari?o,Negligencia ,Mujer,102,55427,184
2018,Puente Aranda,Negligencia ,Mujer,181,109526,1653
2018,La Candelaria,Negligencia ,Mujer,43,10270,4187
2018,Rafael Uribe Uribe,Negligencia ,Mujer,708,177753,3983
2018,Ciudad Bol?var,Negligencia ,Mujer,1886,383066,4923
2018,Sumapaz,Negligencia ,Mujer,33,3706,8904
2018,Distrito,Negligencia ,Mujer,9640,4217198,2286
2018,Usaqu?n,Abandono,Mujer,34,254310,134
2018,Chapinero,Abandono,Mujer,10,65600,152
2018,Santa Fe,Abandono,Mujer,18,46438,388
2018,San Crist?bal,Abandono,Mujer,45,201727,223
2018,Usme,Abandono,Mujer,40,175249,228
2018,Tunjuelito,Abandono,Mujer,21,93941,224
2018,Bosa,Abandono,Mujer,101,386336,261
2018,Kennedy,Abandono,Mujer,74,629715,118
2018,Fontib?n,Abandono,Mujer,17,223980,76
2018,Engativ?,Abandono,Mujer,40,458421,87
2018,Suba,Abandono,Mujer,69,688555,10
2018,Barrios Unidos,Abandono,Mujer,19,133823,142
2018,Teusaquillo,Abandono,Mujer,6,73454,82
2018,Los M?rtires,Abandono,Mujer,12,45901,261
2018,Antonio Nari?o,Abandono,Mujer,13,55427,235
2018,Puente Aranda,Abandono,Mujer,29,109526,265
2018,La Candelaria,Abandono,Mujer,3,10270,292
2018,Rafael Uribe Uribe,Abandono,Mujer,58,177753,326
2018,Ciudad Bol?var,Abandono,Mujer,69,383066,18
2018,Sumapaz,Abandono,Mujer,8,3706,2159
2018,Distrito,Abandono,Mujer,686,4217198,163
2019,Usaqu?n,Emocional,Mujer,782,254608,3071
2019,Chapinero,Emocional,Mujer,272,65158,4174
2019,Santa Fe,Emocional,Mujer,572,45727,12509
2019,San Crist?bal,Emocional,Mujer,1957,200567,9757
2019,Usme,Emocional,Mujer,1723,176700,9751
2019,Tunjuelito,Emocional,Mujer,645,93048,6932
2019,Bosa,Emocional,Mujer,3117,398177,7828
2019,Kennedy,Emocional,Mujer,3027,640355,4727
2019,Fontib?n,Emocional,Mujer,721,229543,3141
2019,Engativ?,Emocional,Mujer,1586,460416,3445
2019,Suba,Emocional,Mujer,2086,705329,2957
2019,Barrios Unidos,Emocional,Mujer,239,134893,1772
2019,Teusaquillo,Emocional,Mujer,302,73092,4132
2019,Los M?rtires,Emocional,Mujer,470,45566,10315
2019,Antonio Nari?o,Emocional,Mujer,307,55281,5553
2019,Puente Aranda,Emocional,Mujer,667,107629,6197
2019,La Candelaria,Emocional,Mujer,91,10150,8966
2019,Rafael Uribe Uribe,Emocional,Mujer,1702,176132,9663
2019,Ciudad Bol?var,Emocional,Mujer,3125,390452,8004
2019,Sumapaz,Emocional,Mujer,38,3772,10074
2019,Distrito,Emocional,Mujer,23429,4266595,5491
2019,Usaqu?n,Fisica,Mujer,281,254608,1104
2019,Chapinero,Fisica,Mujer,83,65158,1274
2019,Santa Fe,Fisica,Mujer,174,45727,3805
2019,San Crist?bal,Fisica,Mujer,537,200567,2677
2019,Usme,Fisica,Mujer,394,176700,223
2019,Tunjuelito,Fisica,Mujer,171,93048,1838
2019,Bosa,Fisica,Mujer,757,398177,1901
2019,Kennedy,Fisica,Mujer,881,640355,1376
2019,Fontib?n,Fisica,Mujer,247,229543,1076
2019,Engativ?,Fisica,Mujer,560,460416,1216
2019,Suba,Fisica,Mujer,744,705329,1055
2019,Barrios Unidos,Fisica,Mujer,83,134893,615
2019,Teusaquillo,Fisica,Mujer,95,73092,130
2019,Los M?rtires,Fisica,Mujer,99,45566,2173
2019,Antonio Nari?o,Fisica,Mujer,85,55281,1538
2019,Puente Aranda,Fisica,Mujer,198,107629,184
2019,La Candelaria,Fisica,Mujer,27,10150,266
2019,Rafael Uribe Uribe,Fisica,Mujer,465,176132,264
2019,Ciudad Bol?var,Fisica,Mujer,714,390452,1829
2019,Sumapaz,Fisica,Mujer,10,3772,2651
2019,Distrito,Fisica,Mujer,6605,4266595,1548
2019,Usaqu?n,Sexual,Mujer,218,254608,856
2019,Chapinero,Sexual,Mujer,83,65158,1274
2019,Santa Fe,Sexual,Mujer,151,45727,3302
2019,San Crist?bal,Sexual,Mujer,565,200567,2817
2019,Usme,Sexual,Mujer,440,176700,249
2019,Tunjuelito,Sexual,Mujer,195,93048,2096
2019,Bosa,Sexual,Mujer,909,398177,2283
2019,Kennedy,Sexual,Mujer,933,640355,1457
2019,Fontib?n,Sexual,Mujer,281,229543,1224
2019,Engativ?,Sexual,Mujer,485,460416,1053
2019,Suba,Sexual,Mujer,645,705329,914
2019,Barrios Unidos,Sexual,Mujer,73,134893,541
2019,Teusaquillo,Sexual,Mujer,98,73092,1341
2019,Los M?rtires,Sexual,Mujer,111,45566,2436
2019,Antonio Nari?o,Sexual,Mujer,101,55281,1827
2019,Puente Aranda,Sexual,Mujer,206,107629,1914
2019,La Candelaria,Sexual,Mujer,27,10150,266
2019,Rafael Uribe Uribe,Sexual,Mujer,496,176132,2816
2019,Ciudad Bol?var,Sexual,Mujer,914,390452,2341
2019,Sumapaz,Sexual,Mujer,3,3772,795
2019,Distrito,Sexual,Mujer,6934,4266595,1625
2019,Usaqu?n,Economica,Mujer,21,254608,82
2019,Chapinero,Economica,Mujer,6,65158,92
2019,Santa Fe,Economica,Mujer,10,45727,219
2019,San Crist?bal,Economica,Mujer,34,200567,17
2019,Usme,Economica,Mujer,28,176700,158
2019,Tunjuelito,Economica,Mujer,11,93048,118
2019,Bosa,Economica,Mujer,85,398177,213
2019,Kennedy,Economica,Mujer,114,640355,178
2019,Fontib?n,Economica,Mujer,24,229543,105
2019,Engativ?,Economica,Mujer,35,460416,76
2019,Suba,Economica,Mujer,85,705329,121
2019,Barrios Unidos,Economica,Mujer,6,134893,44
2019,Teusaquillo,Economica,Mujer,9,73092,123
2019,Los M?rtires,Economica,Mujer,10,45566,219
2019,Antonio Nari?o,Economica,Mujer,2,55281,36
2019,Puente Aranda,Economica,Mujer,30,107629,279
2019,La Candelaria,Economica,Mujer,2,10150,197
2019,Rafael Uribe Uribe,Economica,Mujer,35,176132,199
2019,Ciudad Bol?var,Economica,Mujer,76,390452,195
2019,Sumapaz,Economica,Mujer,0,3772,0
2019,Distrito,Economica,Mujer,623,4266595,146
2019,Usaqu?n,Negligencia ,Mujer,226,254608,888
2019,Chapinero,Negligencia ,Mujer,93,65158,1427
2019,Santa Fe,Negligencia ,Mujer,270,45727,5905
2019,San Crist?bal,Negligencia ,Mujer,893,200567,4452
2019,Usme,Negligencia ,Mujer,987,176700,5586
2019,Tunjuelito,Negligencia ,Mujer,293,93048,3149
2019,Bosa,Negligencia ,Mujer,1609,398177,4041
2019,Kennedy,Negligencia ,Mujer,1256,640355,1961
2019,Fontib?n,Negligencia ,Mujer,214,229543,932
2019,Engativ?,Negligencia ,Mujer,420,460416,912
2019,Suba,Negligencia ,Mujer,575,705329,815
2019,Barrios Unidos,Negligencia ,Mujer,69,134893,512
2019,Teusaquillo,Negligencia ,Mujer,113,73092,1546
2019,Los M?rtires,Negligencia ,Mujer,269,45566,5904
2019,Antonio Nari?o,Negligencia ,Mujer,118,55281,2135
2019,Puente Aranda,Negligencia ,Mujer,286,107629,2657
2019,La Candelaria,Negligencia ,Mujer,40,10150,3941
2019,Rafael Uribe Uribe,Negligencia ,Mujer,725,176132,4116
2019,Ciudad Bol?var,Negligencia ,Mujer,1671,390452,428
2019,Sumapaz,Negligencia ,Mujer,15,3772,3977
2019,Distrito,Negligencia ,Mujer,10142,4266595,2377
2019,Usaqu?n,Abandono,Mujer,28,254608,11
2019,Chapinero,Abandono,Mujer,14,65158,215
2019,Santa Fe,Abandono,Mujer,22,45727,481
2019,San Crist?bal,Abandono,Mujer,65,200567,324
2019,Usme,Abandono,Mujer,122,176700,69
2019,Tunjuelito,Abandono,Mujer,49,93048,527
2019,Bosa,Abandono,Mujer,153,398177,384
2019,Kennedy,Abandono,Mujer,122,640355,191
2019,Fontib?n,Abandono,Mujer,22,229543,96
2019,Engativ?,Abandono,Mujer,47,460416,102
2019,Suba,Abandono,Mujer,74,705329,105
2019,Barrios Unidos,Abandono,Mujer,8,134893,59
2019,Teusaquillo,Abandono,Mujer,17,73092,233
2019,Los M?rtires,Abandono,Mujer,18,45566,395
2019,Antonio Nari?o,Abandono,Mujer,11,55281,199
2019,Puente Aranda,Abandono,Mujer,37,107629,344
2019,La Candelaria,Abandono,Mujer,3,10150,296
2019,Rafael Uribe Uribe,Abandono,Mujer,61,176132,346
2019,Ciudad Bol?var,Abandono,Mujer,224,390452,574
2019,Sumapaz,Abandono,Mujer,3,3772,795
2019,Distrito,Abandono,Mujer,1100,4266595,258
2020,Usaqu?n,Emocional,Mujer,678,254841,266
2020,Chapinero,Emocional,Mujer,173,64711,2673
2020,Santa Fe,Emocional,Mujer,404,45019,8974
2020,San Crist?bal,Emocional,Mujer,1196,199363,5999
2020,Usme,Emocional,Mujer,1540,178104,8647
2020,Tunjuelito,Emocional,Mujer,589,92144,6392
2020,Bosa,Emocional,Mujer,2648,410260,6454
2020,Kennedy,Emocional,Mujer,2605,650969,4002
2020,Fontib?n,Emocional,Mujer,719,235174,3057
2020,Engativ?,Emocional,Mujer,1239,462301,268
2020,Suba,Emocional,Mujer,1850,722309,2561
2020,Barrios Unidos,Emocional,Mujer,222,135929,1633
2020,Teusaquillo,Emocional,Mujer,227,72718,3122
2020,Los M?rtires,Emocional,Mujer,279,45219,617
2020,Antonio Nari?o,Emocional,Mujer,211,55133,3827
2020,Puente Aranda,Emocional,Mujer,516,105742,488
2020,La Candelaria,Emocional,Mujer,60,10021,5987
2020,Rafael Uribe Uribe,Emocional,Mujer,1101,174494,631
2020,Ciudad Bol?var,Emocional,Mujer,2621,397847,6588
2020,Sumapaz,Emocional,Mujer,59,3844,15349
2020,Distrito,Emocional,Mujer,18938,4316142,4388
2020,Usaqu?n,Fisica,Mujer,283,254841,111
2020,Chapinero,Fisica,Mujer,66,64711,102
2020,Santa Fe,Fisica,Mujer,165,45019,3665
2020,San Crist?bal,Fisica,Mujer,396,199363,1986
2020,Usme,Fisica,Mujer,500,178104,2807
2020,Tunjuelito,Fisica,Mujer,177,92144,1921
2020,Bosa,Fisica,Mujer,868,410260,2116
2020,Kennedy,Fisica,Mujer,834,650969,1281
2020,Fontib?n,Fisica,Mujer,269,235174,1144
2020,Engativ?,Fisica,Mujer,486,462301,1051
2020,Suba,Fisica,Mujer,779,722309,1078
2020,Barrios Unidos,Fisica,Mujer,65,135929,478
2020,Teusaquillo,Fisica,Mujer,84,72718,1155
2020,Los M?rtires,Fisica,Mujer,112,45219,2477
2020,Antonio Nari?o,Fisica,Mujer,69,55133,1252
2020,Puente Aranda,Fisica,Mujer,203,105742,192
2020,La Candelaria,Fisica,Mujer,25,10021,2495
2020,Rafael Uribe Uribe,Fisica,Mujer,372,174494,2132
2020,Ciudad Bol?var,Fisica,Mujer,798,397847,2006
2020,Sumapaz,Fisica,Mujer,5,3844,1301
2020,Distrito,Fisica,Mujer,6557,4316142,1519
2020,Usaqu?n,Sexual,Mujer,199,254841,781
2020,Chapinero,Sexual,Mujer,40,64711,618
2020,Santa Fe,Sexual,Mujer,123,45019,2732
2020,San Crist?bal,Sexual,Mujer,448,199363,2247
2020,Usme,Sexual,Mujer,499,178104,2802
2020,Tunjuelito,Sexual,Mujer,199,92144,216
2020,Bosa,Sexual,Mujer,893,410260,2177
2020,Kennedy,Sexual,Mujer,845,650969,1298
2020,Fontib?n,Sexual,Mujer,245,235174,1042
2020,Engativ?,Sexual,Mujer,467,462301,101
2020,Suba,Sexual,Mujer,594,722309,822
2020,Barrios Unidos,Sexual,Mujer,94,135929,692
2020,Teusaquillo,Sexual,Mujer,79,72718,1086
2020,Los M?rtires,Sexual,Mujer,95,45219,2101
2020,Antonio Nari?o,Sexual,Mujer,83,55133,1505
2020,Puente Aranda,Sexual,Mujer,166,105742,157
2020,La Candelaria,Sexual,Mujer,18,10021,1796
2020,Rafael Uribe Uribe,Sexual,Mujer,374,174494,2143
2020,Ciudad Bol?var,Sexual,Mujer,958,397847,2408
2020,Sumapaz,Sexual,Mujer,6,3844,1561
2020,Distrito,Sexual,Mujer,6425,4316142,1489
2020,Usaqu?n,Economica,Mujer,25,254841,98
2020,Chapinero,Economica,Mujer,11,64711,17
2020,Santa Fe,Economica,Mujer,15,45019,333
2020,San Crist?bal,Economica,Mujer,34,199363,171
2020,Usme,Economica,Mujer,42,178104,236
2020,Tunjuelito,Economica,Mujer,12,92144,13
2020,Bosa,Economica,Mujer,105,410260,256
2020,Kennedy,Economica,Mujer,103,650969,158
2020,Fontib?n,Economica,Mujer,38,235174,162
2020,Engativ?,Economica,Mujer,54,462301,117
2020,Suba,Economica,Mujer,68,722309,94
2020,Barrios Unidos,Economica,Mujer,3,135929,22
2020,Teusaquillo,Economica,Mujer,22,72718,303
2020,Los M?rtires,Economica,Mujer,13,45219,287
2020,Antonio Nari?o,Economica,Mujer,2,55133,36
2020,Puente Aranda,Economica,Mujer,23,105742,218
2020,La Candelaria,Economica,Mujer,1,10021,10
2020,Rafael Uribe Uribe,Economica,Mujer,27,174494,155
2020,Ciudad Bol?var,Economica,Mujer,51,397847,128
2020,Sumapaz,Economica,Mujer,0,3844,0
2020,Distrito,Economica,Mujer,649,4316142,15
2020,Usaqu?n,Negligencia ,Mujer,183,254841,718
2020,Chapinero,Negligencia ,Mujer,60,64711,927
2020,Santa Fe,Negligencia ,Mujer,116,45019,2577
2020,San Crist?bal,Negligencia ,Mujer,347,199363,1741
2020,Usme,Negligencia ,Mujer,691,178104,388
2020,Tunjuelito,Negligencia ,Mujer,255,92144,2767
2020,Bosa,Negligencia ,Mujer,1027,410260,2503
2020,Kennedy,Negligencia ,Mujer,1014,650969,1558
2020,Fontib?n,Negligencia ,Mujer,221,235174,94
2020,Engativ?,Negligencia ,Mujer,251,462301,543
2020,Suba,Negligencia ,Mujer,419,722309,58
2020,Barrios Unidos,Negligencia ,Mujer,48,135929,353
2020,Teusaquillo,Negligencia ,Mujer,58,72718,798
2020,Los M?rtires,Negligencia ,Mujer,93,45219,2057
2020,Antonio Nari?o,Negligencia ,Mujer,61,55133,1106
2020,Puente Aranda,Negligencia ,Mujer,156,105742,1475
2020,La Candelaria,Negligencia ,Mujer,17,10021,1696
2020,Rafael Uribe Uribe,Negligencia ,Mujer,321,174494,184
2020,Ciudad Bol?var,Negligencia ,Mujer,1133,397847,2848
2020,Sumapaz,Negligencia ,Mujer,37,3844,9625
2020,Distrito,Negligencia ,Mujer,6508,4316142,1508
2020,Usaqu?n,Abandono,Mujer,17,254841,67
2020,Chapinero,Abandono,Mujer,1,64711,15
2020,Santa Fe,Abandono,Mujer,6,45019,133
2020,San Crist?bal,Abandono,Mujer,39,199363,196
2020,Usme,Abandono,Mujer,27,178104,152
2020,Tunjuelito,Abandono,Mujer,14,92144,152
2020,Bosa,Abandono,Mujer,89,410260,217
2020,Kennedy,Abandono,Mujer,80,650969,123
2020,Fontib?n,Abandono,Mujer,21,235174,89
2020,Engativ?,Abandono,Mujer,21,462301,45
2020,Suba,Abandono,Mujer,44,722309,61
2020,Barrios Unidos,Abandono,Mujer,6,135929,44
2020,Teusaquillo,Abandono,Mujer,5,72718,69
2020,Los M?rtires,Abandono,Mujer,10,45219,221
2020,Antonio Nari?o,Abandono,Mujer,4,55133,73
2020,Puente Aranda,Abandono,Mujer,23,105742,218
2020,La Candelaria,Abandono,Mujer,2,10021,20
2020,Rafael Uribe Uribe,Abandono,Mujer,32,174494,183
2020,Ciudad Bol?var,Abandono,Mujer,49,397847,123
2020,Sumapaz,Abandono,Mujer,8,3844,2081
2020,Distrito,Abandono,Mujer,498,4316142,115
2012,Usaqu?n,Emocional,Total general,2042,479830,4256
2012,Chapinero,Emocional,Total general,256,135160,1894
2012,Santa Fe,Emocional,Total general,651,109955,5921
2012,San Crist?bal,Emocional,Total general,2173,409257,531
2012,Usme,Emocional,Total general,2508,400686,6259
2012,Tunjuelito,Emocional,Total general,538,201593,2669
2012,Bosa,Emocional,Total general,4274,597522,7153
2012,Kennedy,Emocional,Total general,2641,1030623,2563
2012,Fontib?n,Emocional,Total general,972,353859,2747
2012,Engativ?,Emocional,Total general,2867,851299,3368
2012,Suba,Emocional,Total general,2828,1094488,2584
2012,Barrios Unidos,Emocional,Total general,378,234948,1609
2012,Teusaquillo,Emocional,Total general,177,147933,1196
2012,Los M?rtires,Emocional,Total general,471,98209,4796
2012,Antonio Nari?o,Emocional,Total general,281,108457,2591
2012,Puente Aranda,Emocional,Total general,640,258212,2479
2012,La Candelaria,Emocional,Total general,95,24160,3932
2012,Rafael Uribe Uribe,Emocional,Total general,1862,377272,4935
2012,Ciudad Bol?var,Emocional,Total general,2887,651586,4431
2012,Sumapaz,Emocional,Total general,170,6296,27001
2012,Distrito,Emocional,Total general,29379,7571345,388
2012,Usaqu?n,Fisica,Total general,460,479830,959
2012,Chapinero,Fisica,Total general,62,135160,459
2012,Santa Fe,Fisica,Total general,136,109955,1237
2012,San Crist?bal,Fisica,Total general,485,409257,1185
2012,Usme,Fisica,Total general,298,400686,744
2012,Tunjuelito,Fisica,Total general,195,201593,967
2012,Bosa,Fisica,Total general,751,597522,1257
2012,Kennedy,Fisica,Total general,661,1030623,641
2012,Fontib?n,Fisica,Total general,332,353859,938
2012,Engativ?,Fisica,Total general,710,851299,834
2012,Suba,Fisica,Total general,716,1094488,654
2012,Barrios Unidos,Fisica,Total general,89,234948,379
2012,Teusaquillo,Fisica,Total general,64,147933,433
2012,Los M?rtires,Fisica,Total general,147,98209,1497
2012,Antonio Nari?o,Fisica,Total general,59,108457,544
2012,Puente Aranda,Fisica,Total general,189,258212,732
2012,La Candelaria,Fisica,Total general,19,24160,786
2012,Rafael Uribe Uribe,Fisica,Total general,502,377272,1331
2012,Ciudad Bol?var,Fisica,Total general,565,651586,867
2012,Sumapaz,Fisica,Total general,24,6296,3812
2012,Distrito,Fisica,Total general,6616,7571345,874
2012,Usaqu?n,Sexual,Total general,161,479830,336
2012,Chapinero,Sexual,Total general,26,135160,192
2012,Santa Fe,Sexual,Total general,72,109955,655
2012,San Crist?bal,Sexual,Total general,238,409257,582
2012,Usme,Sexual,Total general,246,400686,614
2012,Tunjuelito,Sexual,Total general,71,201593,352
2012,Bosa,Sexual,Total general,588,597522,984
2012,Kennedy,Sexual,Total general,437,1030623,424
2012,Fontib?n,Sexual,Total general,199,353859,562
2012,Engativ?,Sexual,Total general,302,851299,355
2012,Suba,Sexual,Total general,287,1094488,262
2012,Barrios Unidos,Sexual,Total general,39,234948,166
2012,Teusaquillo,Sexual,Total general,22,147933,149
2012,Los M?rtires,Sexual,Total general,53,98209,54
2012,Antonio Nari?o,Sexual,Total general,39,108457,36
2012,Puente Aranda,Sexual,Total general,124,258212,48
2012,La Candelaria,Sexual,Total general,12,24160,497
2012,Rafael Uribe Uribe,Sexual,Total general,281,377272,745
2012,Ciudad Bol?var,Sexual,Total general,287,651586,44
2012,Sumapaz,Sexual,Total general,3,6296,476
2012,Distrito,Sexual,Total general,3563,7571345,471
2012,Usaqu?n,Economica,Total general,330,479830,688
2012,Chapinero,Economica,Total general,35,135160,259
2012,Santa Fe,Economica,Total general,31,109955,282
2012,San Crist?bal,Economica,Total general,46,409257,112
2012,Usme,Economica,Total general,71,400686,177
2012,Tunjuelito,Economica,Total general,9,201593,45
2012,Bosa,Economica,Total general,197,597522,33
2012,Kennedy,Economica,Total general,105,1030623,102
2012,Fontib?n,Economica,Total general,64,353859,181
2012,Engativ?,Economica,Total general,407,851299,478
2012,Suba,Economica,Total general,210,1094488,192
2012,Barrios Unidos,Economica,Total general,30,234948,128
2012,Teusaquillo,Economica,Total general,15,147933,101
2012,Los M?rtires,Economica,Total general,27,98209,275
2012,Antonio Nari?o,Economica,Total general,11,108457,101
2012,Puente Aranda,Economica,Total general,13,258212,5
2012,La Candelaria,Economica,Total general,9,24160,373
2012,Rafael Uribe Uribe,Economica,Total general,84,377272,223
2012,Ciudad Bol?var,Economica,Total general,102,651586,157
2012,Sumapaz,Economica,Total general,26,6296,413
2012,Distrito,Economica,Total general,1858,7571345,245
2012,Usaqu?n,Negligencia ,Total general,645,479830,1344
2012,Chapinero,Negligencia ,Total general,140,135160,1036
2012,Santa Fe,Negligencia ,Total general,350,109955,3183
2012,San Crist?bal,Negligencia ,Total general,1234,409257,3015
2012,Usme,Negligencia ,Total general,1552,400686,3873
2012,Tunjuelito,Negligencia ,Total general,203,201593,1007
2012,Bosa,Negligencia ,Total general,1763,597522,2951
2012,Kennedy,Negligencia ,Total general,1298,1030623,1259
2012,Fontib?n,Negligencia ,Total general,352,353859,995
2012,Engativ?,Negligencia ,Total general,1590,851299,1868
2012,Suba,Negligencia ,Total general,1703,1094488,1556
2012,Barrios Unidos,Negligencia ,Total general,161,234948,685
2012,Teusaquillo,Negligencia ,Total general,65,147933,439
2012,Los M?rtires,Negligencia ,Total general,231,98209,2352
2012,Antonio Nari?o,Negligencia ,Total general,145,108457,1337
